,Unnamed: 0.1,Duration,Checking account,Credit amount,Purpose,Job,Sex,data_source,Saving accounts,Housing,Risk,Age,value,Unnamed: 0
1526,1526,18,little,3190,radio/TV,2.0,female,kaggle,little,own,,24,391779.0,521
1527,1527,18,,1820,car,3.0,male,kaggle,little,own,good,30,391779.0,390
1528,1528,,,,car,1.0,male,kaggle,little,rent,good,48,391779.0,22
1529,1529,12,,2331,radio/TV,2.0,male,kaggle,,own,good,49,391779.0,356
1530,1530,12,little,2171,car,1.0,male,kaggle,little,own,good,38,391779.0,892
1531,1531,21,moderate,3976,furniture/equipment,2.0,male,kaggle,,own,good,35,391779.0,845
1532,1532,24,,7814,car,3.0,male,kaggle,little,own,good,38,391779.0,880
1533,1533,24,little,915,car,2.0,female,kaggle,,own,bad,29,391779.0,240
1534,1534,12,,996,repairs,2.0,female,kaggle,,own,good,23,391779.0,550
1535,1535,24,moderate,5743,education,2.0,female,kaggle,little,free,good,24,391779.0,340
1536,1536,24,moderate,11328,vacation/others,3.0,male,kaggle,little,own,bad,29,391779.0,431
1537,1537,6,,1238,education,3.0,male,kaggle,,own,good,36,391779.0,473
1538,1538,36,rich,3913,radio/TV,2.0,male,kaggle,little,own,good,23,391779.0,217
1539,1539,24,moderate,4736,furniture/equipment,1.0,female,kaggle,little,own,bad,25,391779.0,911
1540,1540,9,,2301,furniture/equipment,2.0,female,kaggle,moderate,rent,good,22,391779.0,795
1541,1541,15,,3029,car,2.0,male,kaggle,little,own,good,33,391779.0,749
1542,1542,18,moderate,1301,radio/TV,1.0,male,kaggle,little,own,good,32,391779.0,498
1543,1543,9,moderate,1154,radio/TV,1.0,male,kaggle,little,own,good,37,391779.0,957
1544,1544,36,moderate,14318,car,3.0,male,kaggle,little,free,bad,57,391779.0,378
1545,1545,24,rich,3617,furniture/equipment,,male,kaggle,,rent,good,20,391779.0,93
1546,1546,24,,5150,furniture/equipment,2.0,male,kaggle,little,own,good,33,391779.0,676
1547,1547,12,,1493,radio/TV,2.0,female,kaggle,little,own,good,34,391779.0,638
1548,1548,12,rich,1297,radio/TV,2.0,male,kaggle,little,rent,good,23,391779.0,660
1549,1549,24,little,2483,furniture/equipment,2.0,male,kaggle,quite rich,own,good,22,391779.0,743
1550,1550,24,moderate,1837,education,1.0,female,kaggle,little,free,bad,34,391779.0,602
1551,1551,18,little,1940,radio/TV,3.0,male,kaggle,little,free,good,36,391779.0,876
1552,1552,12,moderate,1103,radio/TV,2.0,male,kaggle,little,own,good,29,391779.0,696
1553,1553,72,moderate,5595,radio/TV,2.0,male,kaggle,moderate,own,bad,24,391779.0,677
1554,1554,30,little,3857,car,3.0,male,kaggle,little,own,good,40,391779.0,996
1555,1555,48,moderate,14421,business,2.0,male,kaggle,little,own,bad,25,391779.0,63
1556,1556,24,moderate,3878,car,2.0,male,kaggle,moderate,own,good,37,391779.0,284
1557,1557,24,moderate,7758,car,2.0,female,kaggle,rich,rent,good,29,391779.0,153
1558,1558,48,,3609,business,2.0,female,kaggle,little,own,good,27,391779.0,667
1559,1559,60,little,7297,business,2.0,male,kaggle,little,rent,bad,36,391779.0,973
1560,1560,12,,717,radio/TV,2.0,male,kaggle,little,own,good,52,391779.0,246
1561,1561,24,,5150,furniture/equipment,2.0,male,kaggle,little,own,good,33,391779.0,676
1562,1562,40,little,5998,education,2.0,male,kaggle,little,own,bad,27,391779.0,789
1563,1563,18,moderate,1056,car,2.0,male,kaggle,little,own,bad,30,391779.0,580
1564,1564,12,little,1526,car,3.0,male,kaggle,little,free,good,66,391779.0,75
1565,1565,30,moderate,2503,business,2.0,male,kaggle,moderate,own,good,41,391779.0,703
1566,1566,9,moderate,1437,car,2.0,male,kaggle,moderate,own,,29,391779.0,627
1567,1567,39,moderate,4933,radio/TV,2.0,male,kaggle,little,own,bad,25,391779.0,780
1568,1568,21,little,2606,radio/TV,3.0,female,kaggle,little,rent,good,28,391779.0,896
1569,1569,24,,3757,car,2.0,female,kaggle,little,free,good,62,391779.0,487
1570,1570,18,moderate,1928,furniture/equipment,1.0,male,kaggle,little,own,bad,31,391779.0,559
1571,1571,9,moderate,2118,radio/TV,1.0,male,kaggle,little,own,good,37,391779.0,709
1572,1572,36,moderate,2862,car,2.0,male,kaggle,moderate,free,good,30,391779.0,687
1573,1573,15,rich,2687,business,2.0,male,kaggle,little,rent,good,26,391779.0,512
1574,1574,9,,1980,furniture/equipment,2.0,female,kaggle,little,rent,bad,19,391779.0,633
1575,1575,36,,5742,business,2.0,male,kaggle,moderate,own,good,31,391779.0,671
1576,1576,24,,999,radio/TV,2.0,male,kaggle,,own,good,25,391779.0,269
1577,1577,6,rich,1323,car,2.0,male,kaggle,moderate,own,good,28,391779.0,499
1578,1578,6,little,1374,car,3.0,female,kaggle,,own,good,75,391779.0,536
1579,1579,24,rich,3148,radio/TV,2.0,male,kaggle,,own,good,31,391779.0,718
1580,1580,36,,10875,car,2.0,male,kaggle,little,own,good,45,391779.0,854
1581,1581,42,little,7174,radio/TV,3.0,female,kaggle,,own,bad,30,391779.0,116
1582,1582,24,little,2325,car,2.0,male,kaggle,moderate,own,good,32,391779.0,740
1583,1583,12,,1101,car,2.0,male,kaggle,little,own,good,27,391779.0,820
1584,1584,24,,937,education,1.0,male,kaggle,little,own,good,27,391779.0,579
1585,1585,12,little,684,education,1.0,male,kaggle,little,rent,bad,40,391779.0,649
1586,1586,36,,5842,car,2.0,male,kaggle,,own,good,35,391779.0,415
1587,1587,24,,2375,business,2.0,male,kaggle,quite rich,own,good,44,391779.0,830
1588,1588,12,moderate,2366,car,3.0,male,kaggle,quite rich,own,good,36,391779.0,119
1589,1589,12,moderate,888,car,1.0,male,kaggle,little,own,bad,41,391779.0,656
1590,1590,24,,3062,furniture/equipment,2.0,male,kaggle,quite rich,rent,good,32,391779.0,794
1591,1591,24,,1393,car,2.0,male,kaggle,little,own,good,31,391779.0,758
1592,1592,,,,,1.0,male,kaggle,,own,,49,391779.0,
1593,1593,12,,1393,education,2.0,male,kaggle,little,own,good,47,391779.0,635
1594,1594,18,moderate,3001,furniture/equipment,2.0,female,kaggle,little,rent,good,40,391779.0,369
1595,1595,14,little,8978,car,3.0,male,kaggle,little,own,bad,45,391779.0,268
1596,1596,,,,radio/TV,,,kaggle,,,good,,391779.0,
1597,1597,15,,1569,radio/TV,1.0,male,kaggle,moderate,own,good,34,391779.0,991
1598,1598,18,little,1940,radio/TV,3.0,male,kaggle,little,free,good,36,391779.0,876
1599,1599,24,,2223,radio/TV,2.0,male,kaggle,moderate,own,good,52,391779.0,773
1600,1600,48,,2751,car,2.0,male,kaggle,,own,good,38,391779.0,787
1601,1601,24,,2284,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,694
1602,1602,24,little,4870,car,2.0,male,kaggle,little,free,bad,53,391779.0,4
1603,1603,9,,936,education,2.0,male,kaggle,quite rich,own,good,52,391779.0,200
1604,1604,36,,7980,business,2.0,male,kaggle,,rent,bad,27,391779.0,645
1605,1605,4,,601,furniture/equipment,1.0,female,kaggle,little,rent,good,23,391779.0,837
1606,1606,12,,2279,radio/TV,2.0,male,kaggle,,free,good,37,391779.0,681
1607,1607,30,moderate,4249,car,3.0,male,kaggle,little,own,bad,28,391779.0,320
1608,1608,30,,3077,radio/TV,2.0,male,kaggle,,own,good,40,391779.0,716
1609,1609,9,moderate,1082,radio/TV,1.0,male,kaggle,little,own,good,27,391779.0,574
1610,1610,24,,,furniture/equipment,,,kaggle,,,good,,391779.0,
1611,1611,18,little,1442,car,1.0,male,kaggle,little,free,bad,32,391779.0,853
1612,1612,12,little,1289,furniture/equipment,1.0,male,kaggle,little,own,good,21,391779.0,587
1613,1613,9,,1313,furniture/equipment,2.0,male,kaggle,little,own,good,20,391779.0,428
1614,1614,24,moderate,5084,radio/TV,2.0,female,kaggle,,own,good,42,391779.0,833
1615,1615,24,,5103,radio/TV,2.0,male,kaggle,little,free,good,47,391779.0,683
1616,1616,4,,3380,car,2.0,female,kaggle,little,own,good,37,391779.0,734
1617,1617,36,,4686,car,3.0,male,kaggle,little,free,good,32,391779.0,511
1618,1618,24,,7393,car,,male,kaggle,little,own,good,43,391779.0,971
1619,1619,24,,1516,radio/TV,1.0,female,kaggle,rich,own,good,43,391779.0,399
1620,1620,24,,3430,radio/TV,2.0,male,kaggle,quite rich,own,good,31,391779.0,19
1621,1621,36,moderate,9857,business,1.0,male,kaggle,moderate,own,good,31,391779.0,684
1622,1622,45,,4746,radio/TV,1.0,male,kaggle,little,own,bad,25,391779.0,35
1623,1623,18,little,1940,radio/TV,3.0,male,kaggle,little,free,good,36,391779.0,876
1624,1624,18,moderate,1113,radio/TV,1.0,female,kaggle,little,own,good,26,391779.0,524
1625,1625,18,,1817,furniture/equipment,2.0,female,kaggle,little,own,good,28,391779.0,920
1626,1626,36,,,car,,,kaggle,,,bad,34,391779.0,446
1627,1627,24,little,2996,furniture/equipment,2.0,male,kaggle,,own,bad,20,391779.0,495
1628,1628,18,moderate,3612,furniture/equipment,2.0,female,kaggle,little,own,good,37,391779.0,537
1629,1629,48,moderate,5381,vacation/others,0.0,male,kaggle,,free,good,40,391779.0,310
1630,1630,,,,,3.0,female,kaggle,rich,rent,,57,391779.0,
1631,1631,24,,1258,business,2.0,male,kaggle,little,own,good,25,391779.0,245
1632,1632,20,moderate,6468,car,3.0,male,kaggle,,own,good,60,391779.0,784
1633,1633,15,little,1403,car,2.0,female,kaggle,little,rent,good,28,391779.0,14
1634,1634,24,moderate,6967,business,3.0,male,kaggle,moderate,rent,good,36,391779.0,154
1635,1635,36,moderate,9398,car,3.0,male,kaggle,little,rent,bad,28,391779.0,291
1636,1636,15,,1979,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,625
1637,1637,36,,4454,radio/TV,2.0,female,kaggle,little,own,good,34,391779.0,910
1638,1638,24,little,3161,business,2.0,male,kaggle,little,rent,bad,31,391779.0,914
1639,1639,48,little,6758,radio/TV,2.0,female,kaggle,little,own,bad,31,391779.0,569
1640,1640,6,,1766,furniture/equipment,2.0,male,kaggle,little,rent,good,21,391779.0,363
1641,1641,12,moderate,2028,car,2.0,male,kaggle,,own,good,30,391779.0,421
1642,1642,24,,4139,business,1.0,male,kaggle,moderate,own,good,27,391779.0,670
1643,1643,12,moderate,639,repairs,2.0,male,kaggle,little,own,bad,30,391779.0,127
1644,1644,12,,3565,education,1.0,male,kaggle,,own,good,37,391779.0,990
1645,1645,10,rich,1240,car,,,kaggle,moderate,free,bad,48,391779.0,611
1646,1646,30,moderate,8386,furniture/equipment,2.0,male,kaggle,little,own,,49,391779.0,980
1647,1647,24,,4591,business,3.0,male,kaggle,rich,own,bad,54,391779.0,190
1648,1648,12,moderate,2969,furniture/equipment,2.0,female,kaggle,little,rent,bad,25,391779.0,707
1649,1649,18,little,1936,radio/TV,1.0,male,kaggle,,rent,good,23,391779.0,992
1650,1650,15,rich,1905,education,3.0,male,kaggle,little,rent,good,40,391779.0,699
1651,1651,24,,4526,business,3.0,male,kaggle,little,own,good,74,391779.0,606
1652,1652,36,,9572,business,2.0,male,kaggle,2552,own,bad,28,391779.0,180
1653,1653,36,moderate,3804,radio/TV,2.0,female,kaggle,little,own,bad,42,391779.0,301
1654,1654,12,moderate,2028,car,2.0,male,kaggle,,own,good,30,391779.0,421
1655,1655,36,,7409,business,2.0,male,kaggle,,own,good,37,391779.0,868
1656,1656,60,,15653,radio/TV,2.0,male,kaggle,little,own,good,21,391779.0,637
1657,1657,6,moderate,484,radio/TV,1.0,male,kaggle,little,own,good,28,391779.0,811
1658,1658,24,,,radio/TV,2.0,male,kaggle,,own,good,53,391779.0,16
1659,1659,36,little,3959,furniture/equipment,3.0,male,kaggle,little,own,good,30,391779.0,993
1660,1660,24,,2022,car,2.0,female,kaggle,little,own,good,37,391779.0,546
1661,1661,30,moderate,4221,business,2.0,female,kaggle,little,own,good,28,391779.0,658
1662,1662,24,little,2812,car,2.0,female,kaggle,,rent,good,26,391779.0,770
1663,1663,12,,1258,furniture/equipment,1.0,female,kaggle,little,rent,good,22,391779.0,797
1664,1664,14,moderate,1410,business,2.0,male,kaggle,quite rich,own,good,35,391779.0,109
1665,1665,24,moderate,3069,furniture/equipment,2.0,male,kaggle,moderate,free,good,30,391779.0,959
1666,1666,12,,1258,furniture/equipment,1.0,female,kaggle,little,rent,good,22,391779.0,797
1667,1667,36,,2613,repairs,2.0,male,kaggle,little,own,good,27,391779.0,225
1668,1668,18,,1453,radio/TV,2.0,female,kaggle,little,own,good,26,391779.0,679
1669,1669,18,moderate,2899,car,2.0,,kaggle,,own,good,,391779.0,
1670,1670,15,moderate,1264,car,2.0,male,kaggle,moderate,rent,bad,25,391779.0,979
1671,1671,15,,975,furniture/equipment,,,kaggle,,,good,,391779.0,690
1672,1672,18,,2515,furniture/equipment,2.0,male,kaggle,little,own,good,43,391779.0,298
1673,1673,24,,2197,car,2.0,male,kaggle,,own,good,43,391779.0,406
1674,1674,24,,4679,car,1.0,male,kaggle,little,own,good,35,391779.0,469
1675,1675,12,little,1893,car,2.0,female,kaggle,little,own,good,29,391779.0,954
1676,1676,24,moderate,1743,radio/TV,1.0,male,kaggle,little,own,good,48,391779.0,989
1677,1677,42,little,4370,radio/TV,2.0,male,kaggle,little,own,bad,26,391779.0,639
1678,1678,45,little,11816,business,2.0,male,kaggle,little,rent,bad,29,391779.0,832
1679,1679,22,,2675,radio/TV,2.0,male,kaggle,quite rich,own,good,40,391779.0,786
1680,1680,15,,1316,radio/TV,1.0,male,kaggle,quite rich,own,good,47,391779.0,726
1681,1681,9,,2134,car,2.0,male,kaggle,little,own,good,48,391779.0,20
1682,1682,18,moderate,3872,repairs,2.0,female,kaggle,little,own,good,67,391779.0,779
1683,1683,15,,2708,furniture/equipment,1.0,male,kaggle,little,own,good,27,391779.0,132
1684,1684,12,,2859,car,3.0,male,kaggle,,own,good,38,391779.0,
1685,1685,36,,7409,business,2.0,male,kaggle,,own,good,37,391779.0,868
1686,1686,24,,1278,radio/TV,3.0,male,kaggle,little,own,good,36,391779.0,904
1687,1687,24,little,6568,business,1.0,male,kaggle,little,own,good,21,391779.0,208
1688,1688,24,,2872,radio/TV,2.0,male,kaggle,moderate,own,good,36,391779.0,160
1689,1689,9,moderate,276,car,1.0,male,kaggle,little,rent,good,22,391779.0,309
1691,1691,4,,1455,car,1.0,male,kaggle,little,own,good,42,391779.0,
1692,1692,36,,3595,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,877
1693,1693,18,moderate,1113,radio/TV,1.0,female,kaggle,little,own,good,26,391779.0,524
1694,1694,,,,,2.0,male,kaggle,little,rent,,26,391779.0,489
1695,1695,36,moderate,2337,radio/TV,2.0,male,kaggle,little,own,good,36,391779.0,98
1696,1696,12,little,3590,furniture/equipment,1.0,male,kaggle,little,own,good,29,391779.0,874
1697,1697,24,,4151,furniture/equipment,2.0,male,kaggle,moderate,own,good,35,391779.0,253
1698,1698,9,moderate,1919,furniture/equipment,2.0,male,kaggle,little,rent,good,35,391779.0,103
1699,1699,24,moderate,2333,furniture/equipment,1.0,male,kaggle,,own,good,29,391779.0,50
1700,1700,11,,7228,car,1.0,male,kaggle,little,own,good,39,391779.0,48
1701,1701,24,,4151,furniture/equipment,2.0,male,kaggle,moderate,own,good,35,391779.0,253
1702,1702,9,little,2799,car,2.0,male,kaggle,little,rent,good,36,391779.0,586
1703,1703,9,moderate,1437,car,2.0,male,kaggle,moderate,own,bad,29,391779.0,627
1704,1704,36,moderate,3804,radio/TV,2.0,female,kaggle,little,own,bad,42,391779.0,301
1705,1705,,,,,2.0,male,kaggle,moderate,own,bad,24,391779.0,706
1706,1706,14,,802,car,1.0,male,kaggle,little,own,good,27,391779.0,403
1707,1707,12,little,1228,car,1.0,female,kaggle,little,own,bad,24,391779.0,722
1708,1708,48,moderate,7582,vacation/others,3.0,male,kaggle,moderate,free,good,31,391779.0,287
1709,1709,12,little,900,car,2.0,male,kaggle,,own,bad,,391779.0,661
1710,1710,48,moderate,15672,business,2.0,male,kaggle,little,own,bad,23,391779.0,887
1711,1711,12,,2759,furniture/equipment,2.0,male,kaggle,little,own,good,34,391779.0,452
1712,1712,36,,8947,car,3.0,male,kaggle,,own,good,31,391779.0,895
1713,1713,24,,2346,car,2.0,male,kaggle,,own,good,35,391779.0,654
1714,1714,24,,7814,car,3.0,male,kaggle,little,own,good,38,391779.0,880
1715,1715,15,little,1845,furniture/equipment,2.0,female,kaggle,little,rent,good,46,391779.0,
1716,1716,12,little,1858,furniture/equipment,2.0,female,kaggle,little,rent,good,22,391779.0,623
1717,1717,18,,4165,business,2.0,male,kaggle,little,own,bad,36,391779.0,827
1718,1718,36,little,3249,car,3.0,male,kaggle,little,free,good,39,391779.0,392
1719,1719,18,little,5302,car,3.0,male,kaggle,little,free,good,36,391779.0,262
1720,1720,30,little,2522,radio/TV,2.0,male,kaggle,little,own,good,39,391779.0,239
1721,1721,30,little,6187,car,2.0,male,kaggle,moderate,rent,good,24,391779.0,43
1722,1722,12,,976,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,803
1723,1723,9,moderate,1082,radio/TV,1.0,male,kaggle,little,own,good,27,391779.0,574
1724,1724,15,little,1053,,,male,kaggle,little,,,27,391779.0,407
1725,1725,18,little,750,education,0.0,female,kaggle,little,own,bad,27,391779.0,640
1726,1726,36,,3595,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,877
1727,1727,,,,,,,kaggle,,,good,37,391779.0,564
1728,1728,10,,1418,car,1.0,male,kaggle,moderate,rent,good,35,391779.0,488
1729,1729,12,,,furniture/equipment,,,kaggle,,,good,55,391779.0,448
1730,1730,10,moderate,,furniture/equipment,1.0,male,kaggle,little,own,good,31,391779.0,339
1731,1731,6,little,860,car,2.0,female,kaggle,little,own,good,39,391779.0,146
1732,1732,12,rich,1881,radio/TV,1.0,female,kaggle,little,rent,good,44,391779.0,139
1733,1733,24,moderate,1965,car,2.0,female,kaggle,,rent,good,42,391779.0,591
1734,1734,6,moderate,2063,radio/TV,3.0,male,kaggle,little,rent,good,30,391779.0,937
1735,1735,24,moderate,3069,furniture/equipment,2.0,male,kaggle,moderate,free,good,30,391779.0,
1736,1736,18,moderate,6361,furniture/equipment,2.0,male,kaggle,little,own,good,41,391779.0,659
1737,1737,24,,1516,radio/TV,1.0,female,kaggle,rich,own,good,43,391779.0,399
1738,1738,9,moderate,5129,car,3.0,female,kaggle,little,free,bad,74,391779.0,186
1739,1739,30,,7596,car,2.0,male,kaggle,,own,good,63,391779.0,715
1740,1740,18,,2051,radio/TV,2.0,male,kaggle,little,own,good,33,391779.0,608
1741,1741,18,little,7511,car,2.0,male,kaggle,,free,bad,51,391779.0,796
1742,1742,21,rich,2319,education,2.0,male,kaggle,little,rent,bad,33,391779.0,535
1743,1743,12,moderate,951,furniture/equipment,2.0,female,kaggle,moderate,rent,bad,27,391779.0,197
1744,1744,42,rich,4796,car,2.0,male,kaggle,little,free,good,56,391779.0,293
1745,1745,30,little,3108,furniture/equipment,1.0,male,kaggle,little,own,bad,31,391779.0,766
1746,1746,18,,1473,radio/TV,2.0,male,kaggle,little,own,good,39,391779.0,400
1747,1747,12,,1768,furniture/equipment,1.0,male,kaggle,little,rent,good,24,391779.0,122
1748,1748,27,,5117,business,2.0,male,kaggle,little,own,good,26,391779.0,202
1749,1749,12,little,1082,car,2.0,male,kaggle,little,own,bad,48,391779.0,835
1750,1750,48,little,6143,car,1.0,female,kaggle,little,free,bad,58,391779.0,44
1751,1751,24,little,,furniture/equipment,2.0,male,kaggle,little,own,good,28,391779.0,338
1752,1752,6,,672,car,0.0,female,kaggle,little,own,good,54,391779.0,300
1753,1753,24,rich,3749,furniture/equipment,2.0,female,kaggle,little,own,good,26,391779.0,312
1754,1754,10,,1546,car,1.0,male,kaggle,little,own,good,31,391779.0,
1755,1755,6,moderate,433,education,2.0,female,kaggle,rich,rent,bad,24,391779.0,721
1756,1756,36,,6304,business,2.0,male,kaggle,,own,good,36,391779.0,266
1757,1757,18,little,2473,furniture/equipment,0.0,male,kaggle,little,own,bad,25,391779.0,364
1758,1758,36,,10875,car,2.0,male,kaggle,little,own,good,45,391779.0,854
1759,1759,45,moderate,3031,radio/TV,2.0,male,kaggle,moderate,rent,bad,21,391779.0,194
1760,1760,15,moderate,1308,repairs,1.0,male,kaggle,little,own,good,38,391779.0,641
1761,1761,48,moderate,5951,radio/TV,2.0,female,kaggle,little,own,bad,22,391779.0,1
1762,1762,12,moderate,1155,radio/TV,1.0,male,kaggle,little,own,good,40,391779.0,765
1763,1763,18,,1800,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,698
1764,1764,6,,1595,radio/TV,2.0,male,kaggle,little,own,good,51,391779.0,241
1765,1765,9,,3577,car,2.0,male,kaggle,moderate,rent,good,26,391779.0,859
1766,1766,21,little,2606,radio/TV,3.0,female,kaggle,little,rent,good,28,391779.0,896
1767,1767,12,little,2121,car,2.0,male,kaggle,little,own,good,30,391779.0,125
1768,1768,6,little,343,domestic appliances,2.0,female,kaggle,little,own,good,27,391779.0,458
1769,1769,27,moderate,2528,business,2.0,female,kaggle,little,own,good,32,391779.0,704
1770,1770,30,,1867,radio/TV,2.0,male,kaggle,,own,good,58,391779.0,928
1771,1771,6,moderate,14555,car,0.0,male,kaggle,,own,bad,23,391779.0,236
1772,1772,36,,3349,furniture/equipment,3.0,female,kaggle,little,own,bad,28,391779.0,603
1773,1773,6,moderate,1050,furniture/equipment,3.0,male,kaggle,little,own,good,35,391779.0,663
1774,1774,24,,5103,radio/TV,2.0,male,kaggle,little,free,good,47,391779.0,683
1775,1775,21,little,1602,car,2.0,male,kaggle,little,own,good,30,391779.0,825
1776,1776,24,moderate,4351,furniture/equipment,1.0,female,kaggle,,own,good,48,391779.0,317
1777,1777,24,rich,947,car,2.0,male,kaggle,little,free,bad,38,391779.0,648
1778,1778,9,moderate,458,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,39
1779,1779,10,little,2315,radio/TV,1.0,male,kaggle,little,own,good,52,391779.0,84
